Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Base_AWGN,qam16,-22.9999999999999,73.1,26.900000000000002,0.3647951890603625,0.5078118853271008,0.4763955259195286,0.1
Base_AWGN,qam16,-22.8999999999999,75.75,24.25,0.33207979611437705,0.5891451016068459,0.49518636801093546,0.1
Base_AWGN,qam16,-22.799999999999898,74.175,25.825,0.37398970050766767,0.6076348051428795,0.3868262957472292,0.1
Base_AWGN,qam16,-22.699999999999896,74.025,25.974999999999998,0.3725195939135849,0.6336533427238464,0.5040328074020729,0.1
Base_AWGN,qam16,-22.599999999999895,74.4,25.6,0.3558512862010669,0.526438120752573,0.5331086311102023,0.1
Base_AWGN,qam16,-22.499999999999893,74.775,25.224999999999998,0.334467942401423,0.49835854955017567,0.4536284063802621,0.1
Base_AWGN,qam16,-22.399999999999892,73.15,26.85,0.37731887702655076,0.5945460572838783,0.4614118622845322,0.1
Base_AWGN,qam16,-22.29999999999989,74.52499999999999,25.474999999999998,0.3705395810838435,0.5651425421237946,0.43624607436672613,0.1
Base_AWGN,qam16,-22.19999999999989,74.1,25.900000000000002,0.3549264349274629,0.5179982259869576,0.4708308813725678,0.1
Base_AWGN,qam16,-22.099999999999888,74.4,25.6,0.3490438563849336,0.5722823068499565,0.40131488666922205,0.1
Base_AWGN,qam16,-21.999999999999886,73.725,26.275,0.36512559209689727,0.578132152557373,0.4365436105680893,0.1
Base_AWGN,qam16,-21.899999999999885,74.62500000000001,25.374999999999996,0.3406553437761725,0.5413820147514343,0.5248043932317152,0.1
Base_AWGN,qam16,-21.799999999999883,74.125,25.874999999999996,0.3546522992859401,0.7234068512916565,0.48445199394766664,0.1
Base_AWGN,qam16,-21.699999999999882,73.875,26.125,0.36006962345336296,0.6453197747468948,0.45349001553098583,0.1
Base_AWGN,qam16,-21.59999999999988,73.95,26.05,0.3466137002012551,0.6135769635438919,0.5311741258966803,0.1
Base_AWGN,qam16,-21.49999999999988,73.42500000000001,26.575,0.3640822091393216,0.6160806268453598,0.45659851982975974,0.1
Base_AWGN,qam16,-21.399999999999878,74.05,25.95,0.3725501040523717,0.6304814666509628,0.4856406931952034,0.1
Base_AWGN,qam16,-21.299999999999876,75.0,25.0,0.34023819986979165,0.48120393604040146,0.47426077867615196,0.1
Base_AWGN,qam16,-21.199999999999875,73.7,26.3,0.37830902472279937,0.5033788345754147,0.47293771240655474,0.1
Base_AWGN,qam16,-21.099999999999874,75.0,25.0,0.344193359375,0.6250754296779633,0.5018611711269354,0.1
Base_AWGN,qam16,-20.999999999999872,74.8,25.2,0.3432839133522727,0.6122581884264946,0.4997368501958161,0.1
Base_AWGN,qam16,-20.89999999999987,75.575,24.425,0.3435140162400761,0.5981676876544952,0.5029976524988199,0.1
Base_AWGN,qam16,-20.79999999999987,74.47500000000001,25.525,0.35103291399169184,0.576879657804966,0.4722876075634992,0.1
Base_AWGN,qam16,-20.699999999999868,74.6,25.4,0.3549904912790089,0.61215490847826,0.5174821942210246,0.1
Base_AWGN,qam16,-20.599999999999866,75.675,24.325,0.34207698745147835,0.5705352425575256,0.399993436393058,0.1
Base_AWGN,qam16,-20.499999999999865,75.075,24.925,0.32523653104707795,0.5241658762097359,0.41142204745592287,0.1
Base_AWGN,qam16,-20.399999999999864,75.05,24.95,0.34773806394695206,0.5250676423311234,0.47608895620119007,0.1
Base_AWGN,qam16,-20.299999999999862,74.44999999999999,25.55,0.34332775477197364,0.6469902545213699,0.47173118590412016,0.1
Base_AWGN,qam16,-20.19999999999986,74.025,25.974999999999998,0.3469849663463568,0.6691340804100037,0.36732719486356497,0.1
Base_AWGN,qam16,-20.09999999999986,74.47500000000001,25.525,0.33078550996296996,0.6077327206730843,0.45340640117346176,0.1
Base_AWGN,qam16,-19.999999999999858,74.8,25.2,0.33126651539522056,0.5425219088792801,0.5202420549308373,0.1
Base_AWGN,qam16,-19.899999999999856,74.2,25.8,0.33833563874031336,0.587190292775631,0.4152747608205922,0.1
Base_AWGN,qam16,-19.799999999999855,74.6,25.4,0.3629502201847353,0.6148116141557693,0.4639465976214887,0.1
Base_AWGN,qam16,-19.699999999999854,75.1,24.9,0.3452347553522387,0.4874311126768589,0.41956713339483004,0.1
Base_AWGN,qam16,-19.599999999999852,74.15,25.85,0.3654629584509862,0.5991425812244415,0.5087505721271666,0.1
Base_AWGN,qam16,-19.49999999999985,74.675,25.324999999999996,0.3450096904293606,0.6022751405835152,0.4404087501314996,0.1
Base_AWGN,qam16,-19.39999999999985,74.9,25.1,0.3397861577480912,0.5082255229353905,0.4799046602703009,0.1
Base_AWGN,qam16,-19.299999999999848,75.275,24.725,0.34226784504992114,0.6224986463785172,0.39311959274347646,0.1
Base_AWGN,qam16,-19.199999999999847,75.775,24.224999999999998,0.3467905213832069,0.613642580807209,0.37424051559781213,0.1
Base_AWGN,qam16,-19.099999999999845,74.275,25.724999999999998,0.3490878541394943,0.5157555732876062,0.5210463216510018,0.1
Base_AWGN,qam16,-18.999999999999844,75.35000000000001,24.65,0.3291193829835766,0.6092654466629028,0.4353008673250502,0.1
Base_AWGN,qam16,-18.899999999999842,74.875,25.124999999999996,0.3304686277258973,0.5472754947841167,0.4915086357505876,0.1
Base_AWGN,qam16,-18.79999999999984,75.425,24.575,0.35318327977398906,0.5181750897318125,0.42999179967097517,0.1
Base_AWGN,qam16,-18.69999999999984,74.97500000000001,25.025,0.33659805954198274,0.552397970110178,0.4900952931906694,0.1
Base_AWGN,qam16,-18.599999999999838,74.55000000000001,25.45,0.3365722083149941,0.542185090482235,0.4738446638697716,0.1
Base_AWGN,qam16,-18.499999999999837,74.6,25.4,0.3479660075087969,0.5501104518771172,0.4952393345316971,0.1
Base_AWGN,qam16,-18.399999999999835,74.325,25.674999999999997,0.3311703114488732,0.5528827160596848,0.46123100410287293,0.1
Base_AWGN,qam16,-18.299999999999834,75.075,24.925,0.33503002124828296,0.5708147957921028,0.47186976552067644,0.1
Base_AWGN,qam16,-18.199999999999832,74.9,25.1,0.3397899877245181,0.5091602616012096,0.494965673515269,0.1
Base_AWGN,qam16,-18.09999999999983,75.225,24.775,0.3314484849487994,0.5772474855184555,0.5237112103892719,0.1
Base_AWGN,qam16,-17.99999999999983,74.22500000000001,25.775,0.35118033645850877,0.7455277293920517,0.43249305869677573,0.1
Base_AWGN,qam16,-17.899999999999828,74.6,25.4,0.35263486969566854,0.5012758113443851,0.5401616970664675,0.1
Base_AWGN,qam16,-17.799999999999827,75.4,24.6,0.34838988610224636,0.5572209879755974,0.5250552680856353,0.1
Base_AWGN,qam16,-17.699999999999825,74.25,25.75,0.3401387532552083,0.510238166898489,0.5160146737028639,0.1
Base_AWGN,qam16,-17.599999999999824,74.85,25.15,0.3431633367646752,0.6747287213802338,0.362078207407948,0.1
Base_AWGN,qam16,-17.499999999999822,75.325,24.675,0.34220882685446397,0.563805066049099,0.500799475167492,0.1
Base_AWGN,qam16,-17.39999999999982,74.52499999999999,25.474999999999998,0.3548596678704713,0.5443577170372009,0.4511043569331178,0.1
Base_AWGN,qam16,-17.29999999999982,75.325,24.675,0.3328442147828161,0.5487693399190903,0.4892551298783211,0.1
Base_AWGN,qam16,-17.199999999999818,74.25,25.75,0.3361408066669297,0.5935342609882355,0.4885644984145909,0.1
Base_AWGN,qam16,-17.099999999999817,75.6,24.4,0.3316963034332114,0.506108034402132,0.5190269519955606,0.1
Base_AWGN,qam16,-16.999999999999815,74.925,25.074999999999996,0.357371857534618,0.5691217258572578,0.43888503670947243,0.1
Base_AWGN,qam16,-16.899999999999814,75.675,24.325,0.34251869083199127,0.4875980317592621,0.4923109933132419,0.1
Base_AWGN,qam16,-16.799999999999812,75.2,24.8,0.332870584853152,0.6479351222515106,0.5135718848778862,0.1
Base_AWGN,qam16,-16.69999999999981,74.62500000000001,25.374999999999996,0.34353710283186767,0.6888157725334167,0.4136893332492554,0.1
Base_AWGN,qam16,-16.59999999999981,74.35000000000001,25.650000000000002,0.34445360769901645,0.5136973559856415,0.4267937468457238,0.1
Base_AWGN,qam16,-16.499999999999808,74.95,25.05,0.3291121897019888,0.6425460427999496,0.5042757799743895,0.1
Base_AWGN,qam16,-16.399999999999807,74.97500000000001,25.025,0.33395055024852033,0.4599182605743408,0.5118204475545007,0.1
Base_AWGN,qam16,-16.299999999999805,74.85,25.15,0.33478700565192887,0.515259649604559,0.4885199807775818,0.1
Base_AWGN,qam16,-16.199999999999804,74.5,25.5,0.36683222623479445,0.6445575654506683,0.44117723788595165,0.1
Base_AWGN,qam16,-16.099999999999802,75.4,24.6,0.33525384958606186,0.639888346195221,0.3681275414654564,0.1
Base_AWGN,qam16,-15.999999999999801,74.85,25.15,0.33383044164500875,0.6028945446014404,0.46497505216938745,0.1
Base_AWGN,qam16,-15.8999999999998,74.7,25.3,0.34495436171770416,0.6093332692980766,0.36467260774272797,0.1
Base_AWGN,qam16,-15.799999999999798,75.5,24.5,0.3377346821968129,0.6084901988506317,0.43997092425188755,0.1
Base_AWGN,qam16,-15.699999999999797,74.925,25.074999999999996,0.33910257099547464,0.5716299712657928,0.4642657425661027,0.1
Base_AWGN,qam16,-15.599999999999795,75.425,24.575,0.3248157090290438,0.5190523453056812,0.407403298997772,0.1
Base_AWGN,qam16,-15.499999999999794,74.85,25.15,0.3478019678680277,0.5387910977005959,0.5315609029478207,0.1
Base_AWGN,qam16,-15.399999999999793,74.75,25.25,0.33772097176133986,0.6575526148080826,0.4917720880578173,0.1
Base_AWGN,qam16,-15.299999999999791,75.05,24.95,0.3396869331578427,0.6001736968755722,0.40729853175726083,0.1
Base_AWGN,qam16,-15.19999999999979,74.775,25.224999999999998,0.33182886060525324,0.5994034633040428,0.446868730738372,0.1
Base_AWGN,qam16,-15.099999999999788,75.3,24.7,0.33980626160721694,0.5531296469271183,0.42037774734423533,0.1
Base_AWGN,qam16,-14.999999999999787,74.9,25.1,0.33017896746443176,0.5624025166034698,0.43055973989907015,0.1
Base_AWGN,qam16,-14.899999999999785,75.125,24.875,0.33108643390573006,0.44583405926823616,0.5411133283693995,0.1
Base_AWGN,qam16,-14.799999999999784,75.175,24.825,0.34410001338023777,0.619101770222187,0.46796429642602644,0.1
Base_AWGN,qam16,-14.699999999999783,75.275,24.725,0.33305682711568,0.5844207257032394,0.47813778745299973,0.1
Base_AWGN,qam16,-14.599999999999781,75.0,25.0,0.3452798665364583,0.6125244051218033,0.4956554159076909,0.1
Base_AWGN,qam16,-14.49999999999978,75.675,24.325,0.3365628129387595,0.522110715508461,0.5042811767695606,0.1
Base_AWGN,qam16,-14.399999999999778,73.875,26.125,0.33785666838515227,0.571340873837471,0.460496208760921,0.1
Base_AWGN,qam16,-14.299999999999777,75.2,24.8,0.328157181435443,0.6676035076379776,0.4772050025963888,0.1
Base_AWGN,qam16,-14.199999999999775,75.64999999999999,24.349999999999998,0.3275997063535298,0.5014602020382881,0.43416236276599846,0.1
Base_AWGN,qam16,-14.099999999999774,75.0,25.0,0.33101812744140624,0.6051616072654724,0.4700084476007317,0.1
Base_AWGN,qam16,-13.999999999999773,76.225,23.775,0.3304731419689345,0.6859207451343536,0.4075806340437551,0.1
Base_AWGN,qam16,-13.899999999999771,75.925,24.075,0.33494116186820877,0.5869865566492081,0.5157395440040659,0.1
Base_AWGN,qam16,-13.79999999999977,75.35000000000001,24.65,0.3328644386094061,0.5977976024150848,0.49782078576418004,0.1
Base_AWGN,qam16,-13.699999999999768,74.9,25.1,0.33941680948947556,0.45951569825410843,0.48922783769426137,0.1
Base_AWGN,qam16,-13.599999999999767,74.725,25.275,0.33914377538605095,0.5176344737410545,0.4329875893821497,0.1
Base_AWGN,qam16,-13.499999999999766,74.125,25.874999999999996,0.3378870020025295,0.5587413981556892,0.442390329226677,0.1
Base_AWGN,qam16,-13.399999999999764,75.3,24.7,0.34503040085750747,0.4973385576158762,0.5222528392141855,0.1
Base_AWGN,qam16,-13.299999999999763,74.675,25.324999999999996,0.33604142527776615,0.722062736749649,0.4227989863146572,0.1
Base_AWGN,qam16,-13.199999999999761,75.52499999999999,24.474999999999998,0.3315008239847112,0.5445600152015686,0.4915176427018711,0.1
Base_AWGN,qam16,-13.09999999999976,75.575,24.425,0.3402733179736603,0.5885279923677444,0.4288699120681404,0.1
Base_AWGN,qam16,-12.999999999999758,75.075,24.925,0.3357189278820138,0.5617058277130127,0.44066101139316755,0.1
Base_AWGN,qam16,-12.899999999999757,73.875,26.125,0.3408014959086823,0.5902064964175224,0.48557603888227785,0.1
Base_AWGN,qam16,-12.799999999999756,75.05,24.95,0.3475397911808794,0.5616359673440456,0.45816636099911695,0.1
Base_AWGN,qam16,-12.699999999999754,74.97500000000001,25.025,0.33271324002532093,0.6429949849843979,0.4690354514571191,0.1
Base_AWGN,qam16,-12.599999999999753,75.25,24.75,0.34901070325477573,0.4530071020126343,0.4886705969190654,0.1
Base_AWGN,qam16,-12.499999999999751,75.44999999999999,24.55,0.32621911758614974,0.4435664191842079,0.5254014489392277,0.1
Base_AWGN,qam16,-12.39999999999975,74.62500000000001,25.374999999999996,0.3241822720372697,0.5577509105205536,0.4674810039175524,0.1
Base_AWGN,qam16,-12.299999999999748,75.44999999999999,24.55,0.32337732232904653,0.538136538118124,0.4627249902183637,0.1
Base_AWGN,qam16,-12.199999999999747,75.075,24.925,0.33053734188988093,0.6549482047557831,0.378612280176305,0.1
Base_AWGN,qam16,-12.099999999999746,74.775,25.224999999999998,0.332368606470453,0.5840994417667389,0.5165447795667484,0.1
Base_AWGN,qam16,-11.999999999999744,75.075,24.925,0.3271570145349442,0.6448657363653183,0.5433956380308138,0.1
Base_AWGN,qam16,-11.899999999999743,74.575,25.424999999999997,0.3424455704722595,0.524099001660943,0.4562890246674627,0.1
Base_AWGN,qam16,-11.799999999999741,75.05,24.95,0.34092245794470355,0.5414579771459103,0.467531440399728,0.1
Base_AWGN,qam16,-11.69999999999974,74.85,25.15,0.3403591851672094,0.6599316000938416,0.4274566460693844,0.1
Base_AWGN,qam16,-11.599999999999739,73.675,26.325,0.3495299692351332,0.5593795254826546,0.518461948396791,0.1
Base_AWGN,qam16,-11.499999999999737,75.15,24.85,0.3254013213806761,0.6183984950184822,0.4777548448876207,0.1
Base_AWGN,qam16,-11.399999999999736,75.1,24.9,0.3274023713824276,0.515528567135334,0.50608003710835,0.1
Base_AWGN,qam16,-11.299999999999734,74.47500000000001,25.525,0.34600664121506797,0.48484211694449186,0.4411315993308489,0.1
Base_AWGN,qam16,-11.199999999999733,73.97500000000001,26.025,0.3376330974819935,0.5206326730549335,0.41662748750031003,0.1
Base_AWGN,qam16,-11.099999999999731,75.52499999999999,24.474999999999998,0.3252288909275695,0.6208827346563339,0.4843013687020829,0.1
Base_AWGN,qam16,-10.99999999999973,75.675,24.325,0.3310031493898662,0.5912682339549065,0.42424224203427485,0.1
Base_AWGN,qam16,-10.899999999999729,74.325,25.674999999999997,0.335940045697738,0.5737052708864212,0.494513999900007,0.1
Base_AWGN,qam16,-10.799999999999727,75.575,24.425,0.3241741093349425,0.6197628825902939,0.46448889745330996,0.1
Base_AWGN,qam16,-10.699999999999726,74.52499999999999,25.474999999999998,0.34167271626551493,0.5902826115489006,0.487553409839722,0.1
Base_AWGN,qam16,-10.599999999999724,74.925,25.074999999999996,0.33525782455632713,0.5630953460931778,0.3661953077194514,0.1
Base_AWGN,qam16,-10.499999999999723,75.64999999999999,24.349999999999998,0.3389932918611616,0.5523010492324829,0.4837079262893809,0.1
Base_AWGN,qam16,-10.399999999999721,74.9,25.1,0.33389928025779164,0.4973168782889843,0.40745835949678694,0.1
Base_AWGN,qam16,-10.29999999999972,74.95,25.05,0.32919081470980655,0.600154235959053,0.46611242091723704,0.1
Base_AWGN,qam16,-10.199999999999719,75.825,24.175,0.3301255162934285,0.5962779223918915,0.4615700714699926,0.1
Base_AWGN,qam16,-10.099999999999717,74.97500000000001,25.025,0.3352506662377042,0.6762461364269257,0.4148933613720142,0.1
Base_AWGN,qam16,-9.999999999999716,74.62500000000001,25.374999999999996,0.33197129855004187,0.5342456698417664,0.45881388450701244,0.1
Base_AWGN,qam16,-9.899999999999714,75.1,24.9,0.32885478054000916,0.6046469360589981,0.483586028315575,0.12000000000000002
Base_AWGN,qam16,-9.799999999999713,74.7,25.3,0.3433116417492888,0.575879380106926,0.4804809752399841,0.13600000000000004
Base_AWGN,qam16,-9.699999999999712,74.75,25.25,0.33115601810723244,0.6043864414095879,0.40855076918795824,0.14880000000000004
Base_AWGN,qam16,-9.59999999999971,74.55000000000001,25.45,0.3377974757726044,0.6349088847637177,0.45912143171161013,0.15904000000000004
Base_AWGN,qam16,-9.499999999999709,75.15,24.85,0.3365765214362941,0.6352267265319824,0.456520317415955,0.16723200000000005
Base_AWGN,qam16,-9.399999999999707,75.05,24.95,0.3300539711806712,0.6529496163129807,0.4113629850966866,0.17378560000000004
Base_AWGN,qam16,-9.299999999999706,74.925,25.074999999999996,0.33447650531390766,0.6363235116004944,0.42171512091984,0.17902848000000005
Base_AWGN,qam16,-9.199999999999704,74.44999999999999,25.55,0.33130044725775476,0.5896182954311371,0.4631086584330747,0.18322278400000003
Base_AWGN,qam16,-9.099999999999703,74.925,25.074999999999996,0.3398778824397314,0.6446931511163712,0.4264919256312715,0.18657822720000003
Base_AWGN,qam16,-8.999999999999702,75.7,24.3,0.333489058984633,0.625277653336525,0.4722177590812064,0.18926258176000005
Base_AWGN,qam16,-8.8999999999997,76.15,23.849999999999998,0.3303446278161934,0.6548445522785187,0.42779734837643535,0.19141006540800004
Base_AWGN,qam16,-8.799999999999699,74.125,25.874999999999996,0.3381374005322513,0.647244930267334,0.47319060193187845,0.19312805232640004
Base_AWGN,qam16,-8.699999999999697,75.0,25.0,0.3344944051106771,0.6923699080944061,0.417735958850837,0.19450244186112006
Base_AWGN,qam16,-8.599999999999696,74.55000000000001,25.45,0.33636429580084676,0.6383369117975235,0.4350579687996661,0.19560195348889609
Base_AWGN,qam16,-8.499999999999694,74.22500000000001,25.775,0.33986913848702216,0.6077657341957092,0.48295823354061834,0.19648156279111686
Base_AWGN,qam16,-8.399999999999693,74.62500000000001,25.374999999999996,0.332610460342075,0.6109586656093597,0.4557779855325393,0.19718525023289352
Base_AWGN,qam16,-8.299999999999692,74.64999999999999,25.35,0.32727005812280224,0.559379767626524,0.44915383244436025,0.1977482001863148
Base_AWGN,qam16,-8.19999999999969,74.44999999999999,25.55,0.33732995416911515,0.7116366028785706,0.45698021337957334,0.19819856014905188
Base_AWGN,qam16,-8.099999999999689,75.8,24.2,0.32974557197188326,0.6729250103235245,0.45165429013157615,0.19855884811924152
Base_AWGN,qam16,-7.999999999999687,75.64999999999999,24.349999999999998,0.3329991796358642,0.505478335544467,0.5463323207551879,0.1988470784953932
