Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Imperfect_RIS,qpsk,-24.699999999999925,100.0,0.0,0.5121770095164441,0.6365120708942413,0.20988180819408728,0.1
Imperfect_RIS,qpsk,-24.599999999999923,100.0,0.0,0.5200447354047057,0.6310428082942963,0.20796633913773074,0.1
Imperfect_RIS,qpsk,-24.499999999999922,100.0,0.0,0.5019168054395615,0.6258272379636765,0.21401574484750074,0.1
Imperfect_RIS,qpsk,-24.39999999999992,99.95,0.05,0.528639081256267,0.685912162065506,0.2623986681564277,0.1
Imperfect_RIS,qpsk,-24.29999999999992,100.0,0.0,0.5019402197990661,0.6098061501979828,0.2097169711261296,0.1
Imperfect_RIS,qpsk,-24.199999999999918,100.0,0.0,0.5101021618881613,0.624887727200985,0.21232254092785488,0.1
Imperfect_RIS,qpsk,-24.099999999999916,100.0,0.0,0.5115413217103979,0.5932019874453545,0.19675518559962013,0.1
Imperfect_RIS,qpsk,-23.999999999999915,100.0,0.0,0.5013091585341777,0.6345376074314117,0.2541027210206168,0.1
Imperfect_RIS,qpsk,-23.899999999999913,100.0,0.0,0.5132751783917296,0.6864873170852661,0.24534019354137065,0.1
Imperfect_RIS,qpsk,-23.799999999999912,100.0,0.0,0.5084269139681984,0.6774714440107346,0.2412795975935946,0.1
Imperfect_RIS,qpsk,-23.69999999999991,99.97500000000001,0.025,0.5226341745372222,0.5766087174415588,0.19870751741176654,0.1
Imperfect_RIS,qpsk,-23.59999999999991,99.7,0.3,0.5459323942378802,0.6351044327020645,0.21503342250261087,0.1
Imperfect_RIS,qpsk,-23.499999999999908,99.875,0.125,0.523090300748813,0.6733251512050629,0.2283622265855259,0.1
Imperfect_RIS,qpsk,-23.399999999999906,99.97500000000001,0.025,0.5180239208118056,0.7160632312297821,0.2660721516230289,0.1
Imperfect_RIS,qpsk,-23.299999999999905,100.0,0.0,0.5082879807115888,0.6661132872104645,0.2118780043209395,0.1
Imperfect_RIS,qpsk,-23.199999999999903,100.0,0.0,0.5138095498318569,0.676970899105072,0.2415553585343801,0.1
Imperfect_RIS,qpsk,-23.099999999999902,99.97500000000001,0.025,0.5176517027465254,0.6320198178291321,0.21539692100761393,0.1
Imperfect_RIS,qpsk,-22.9999999999999,100.0,0.0,0.5316106616552075,0.6109013929963112,0.21103426726089947,0.1
Imperfect_RIS,qpsk,-22.8999999999999,100.0,0.0,0.5007666051589947,0.5988691374659538,0.22849066406146426,0.1
Imperfect_RIS,qpsk,-22.799999999999898,100.0,0.0,0.5253522435840473,0.6419313251972198,0.21477528395808768,0.1
Imperfect_RIS,qpsk,-22.699999999999896,100.0,0.0,0.5086951429932772,0.6649557650089264,0.27519214309929557,0.1
Imperfect_RIS,qpsk,-22.599999999999895,100.0,0.0,0.5175285454700906,0.6938582360744476,0.24781439682712392,0.1
Imperfect_RIS,qpsk,-22.499999999999893,99.97500000000001,0.025,0.5151250230404897,0.6581193804740906,0.21743161510106485,0.1
Imperfect_RIS,qpsk,-22.399999999999892,100.0,0.0,0.508298091911738,0.6792709827423096,0.2632120092551607,0.1
Imperfect_RIS,qpsk,-22.29999999999989,100.0,0.0,0.5080839405877122,0.5561865791678429,0.1864104156208354,0.1
Imperfect_RIS,qpsk,-22.19999999999989,100.0,0.0,0.503396591715301,0.6506902277469635,0.20946992006649973,0.1
Imperfect_RIS,qpsk,-22.099999999999888,99.925,0.075,0.5310565727467391,0.6028540134429932,0.19966116516144952,0.1
Imperfect_RIS,qpsk,-21.999999999999886,99.925,0.075,0.5210598358256184,0.6345908939838409,0.2286964253071741,0.1
Imperfect_RIS,qpsk,-21.899999999999885,99.97500000000001,0.025,0.5263947183374855,0.6229653432965279,0.23487021415693338,0.1
Imperfect_RIS,qpsk,-21.799999999999883,100.0,0.0,0.5010421811618218,0.6596454828977585,0.2107023685664323,0.1
Imperfect_RIS,qpsk,-21.699999999999882,100.0,0.0,0.5155094063211588,0.6149644777178764,0.2032578353860099,0.1
Imperfect_RIS,qpsk,-21.59999999999988,99.97500000000001,0.025,0.5115014905135427,0.6503801643848419,0.2462149416644972,0.1
Imperfect_RIS,qpsk,-21.49999999999988,99.97500000000001,0.025,0.5141879834879273,0.5999694243073463,0.2178872692964057,0.1
Imperfect_RIS,qpsk,-21.399999999999878,100.0,0.0,0.5011245557837891,0.6327601671218872,0.2093392833330758,0.1
Imperfect_RIS,qpsk,-21.299999999999876,100.0,0.0,0.5099298582861658,0.6388952285051346,0.2233274366894607,0.1
Imperfect_RIS,qpsk,-21.199999999999875,100.0,0.0,0.5097003244905759,0.5824251249432564,0.21500267083416946,0.1
Imperfect_RIS,qpsk,-21.099999999999874,99.95,0.05,0.5079906755969933,0.6804647445678711,0.2546790687666357,0.1
Imperfect_RIS,qpsk,-20.999999999999872,99.97500000000001,0.025,0.516352426334816,0.6229874789714813,0.22356165734138272,0.1
Imperfect_RIS,qpsk,-20.89999999999987,100.0,0.0,0.5035706625855094,0.6233421638607979,0.20309797510563732,0.1
Imperfect_RIS,qpsk,-20.79999999999987,100.0,0.0,0.5052304744087591,0.6719155013561249,0.20360808307439865,0.1
Imperfect_RIS,qpsk,-20.699999999999868,100.0,0.0,0.5122969025620425,0.764528900384903,0.3301238308230086,0.1
Imperfect_RIS,qpsk,-20.599999999999866,99.97500000000001,0.025,0.510957991999755,0.6456848382949829,0.24037119621668962,0.1
Imperfect_RIS,qpsk,-20.499999999999865,100.0,0.0,0.5107553926582169,0.6195281744003296,0.19878722365746782,0.1
Imperfect_RIS,qpsk,-20.399999999999864,100.0,0.0,0.5013800708294309,0.7116900682449341,0.29368626086111316,0.1
Imperfect_RIS,qpsk,-20.299999999999862,100.0,0.0,0.5048097283744581,0.5711572021245956,0.20457798448030512,0.1
Imperfect_RIS,qpsk,-20.19999999999986,100.0,0.0,0.5013156741474969,0.6539011001586914,0.24118463930877987,0.1
Imperfect_RIS,qpsk,-20.09999999999986,100.0,0.0,0.5050757738330197,0.6558422297239304,0.24152418997057942,0.1
Imperfect_RIS,qpsk,-19.999999999999858,100.0,0.0,0.5026576815596517,0.6218615993857384,0.20405913927417713,0.1
Imperfect_RIS,qpsk,-19.899999999999856,100.0,0.0,0.5007002428079856,0.6761913299560547,0.2073407374435282,0.1
Imperfect_RIS,qpsk,-19.799999999999855,100.0,0.0,0.5088012217011973,0.682073712348938,0.2323782223718215,0.1
Imperfect_RIS,qpsk,-19.699999999999854,100.0,0.0,0.5064440958528803,0.6051641404628754,0.22798396264733722,0.1
Imperfect_RIS,qpsk,-19.599999999999852,100.0,0.0,0.49933644212566575,0.6435864418745041,0.24193498915362538,0.1
Imperfect_RIS,qpsk,-19.49999999999985,100.0,0.0,0.5102129093264276,0.6780577450990677,0.27327672366218153,0.1
Imperfect_RIS,qpsk,-19.39999999999985,100.0,0.0,0.5101300634308314,0.6126050651073456,0.21588679985883255,0.1
Imperfect_RIS,qpsk,-19.299999999999848,100.0,0.0,0.5191385739022641,0.6855919659137726,0.2682373888328265,0.1
Imperfect_RIS,qpsk,-19.199999999999847,100.0,0.0,0.5018726040386351,0.6891006529331207,0.2586976449645017,0.1
Imperfect_RIS,qpsk,-19.099999999999845,100.0,0.0,0.508573179173698,0.6382457613945007,0.2286017683116702,0.1
Imperfect_RIS,qpsk,-18.999999999999844,100.0,0.0,0.5068127917436246,0.5762901902198792,0.18956176985569684,0.1
Imperfect_RIS,qpsk,-18.899999999999842,100.0,0.0,0.5079520693620683,0.6739094406366348,0.27565887120719473,0.1
